Ref,Type,Date,accCode,accHead,Amount,Comm,traDate,action,brand,department,country
2300123,si,6/29/2023,22310269,Flora Beauty Spa,32865,DeodLeaser & DeodLeaser Hand Piece to Flora Beauty Spa,2023-6-3 13-10-50,0,0,0,0
2300123,si,6/29/2023,44280001,VAT Output Tax Payable,-1565,DeodLeaser & DeodLeaser Hand Piece to Flora Beauty Spa,2023-6-3 13-10-50,0,0,0,0
2300123,si,6/29/2023,70120001,Credit Sales,-31300,DeodLeaser & DeodLeaser Hand Piece to Flora Beauty Spa,2023-6-3 13-10-50,0,0,0,0
2300124,si,6/28/2023,22310252,Faith Pharmacy,9419,SVTA Radio Hand Pice 7 & 8 to Faith Pharmacy,2023-6-3 13-11-2,0,0,0,0
2300124,si,6/28/2023,44280001,VAT Output Tax Payable,-449,SVTA Radio Hand Pice 7 & 8 to Faith Pharmacy,2023-6-3 13-11-2,0,0,0,0
2300124,si,6/28/2023,70120001,Credit Sales,-8970,SVTA Radio Hand Pice 7 & 8 to Faith Pharmacy,2023-6-3 13-11-2,0,0,0,0
2300125,si,7/20/2023,22310093,Women's Medical Center (Dr. Ameena),98805,1st Floor Office No. 7 Al Mamzar Center Near Al Mulla Plaza Dubai,2023-6-3 13-11-18,0,0,0,0
2300125,si,7/20/2023,44280001,VAT Output Tax Payable,-4705,1st Floor Office No. 7 Al Mamzar Center Near Al Mulla Plaza Dubai,2023-6-3 13-11-18,0,0,0,0
2300125,si,7/20/2023,70120001,Credit Sales,-94100,1st Floor Office No. 7 Al Mamzar Center Near Al Mulla Plaza Dubai,2023-6-3 13-11-18,0,0,0,0
2300126,si,7/2/2023,22310280,Gulf Beauty Salon - Abu Dhabi,66276,SVTA Radio and hand piece to  Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-11-30,0,0,0,0
2300126,si,7/2/2023,44280001,VAT Output Tax Payable,-3156,SVTA Radio and hand piece to  Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-11-30,0,0,0,0
2300126,si,7/2/2023,70120001,Credit Sales,-63120,SVTA Radio and hand piece to  Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-11-30,0,0,0,0
2300127,si,7/1/2023,22310280,Gulf Beauty Salon - Abu Dhabi,15750,My Ultrasonic & SPA Slim to Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-11-57,0,0,0,0
2300127,si,7/1/2023,44280001,VAT Output Tax Payable,-750,My Ultrasonic & SPA Slim to Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-11-57,0,0,0,0
2300127,si,7/1/2023,70120001,Credit Sales,-15000,My Ultrasonic & SPA Slim to Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-11-57,0,0,0,0
2300128,si,8/10/2023,22310133,Al Samnan Clinic,33716,Al Wasit Street Samnan Sharjah United Arab Emirates,2023-6-3 13-12-17,0,0,0,0
2300128,si,8/10/2023,44280001,VAT Output Tax Payable,-1606,Al Wasit Street Samnan Sharjah United Arab Emirates,2023-6-3 13-12-17,0,0,0,0
2300128,si,8/10/2023,70120001,Credit Sales,-32110,Al Wasit Street Samnan Sharjah United Arab Emirates,2023-6-3 13-12-17,0,0,0,0
2300129,si,7/27/2023,22310055,Al Noor Pharmacy,14889,Mina,2023-6-3 13-12-30,0,0,0,0
2300129,si,7/27/2023,44280001,VAT Output Tax Payable,-709,Mina,2023-6-3 13-12-30,0,0,0,0
2300129,si,7/27/2023,70120001,Credit Sales,-14180,Mina,2023-6-3 13-12-30,0,0,0,0
2300130,si,7/22/2023,22310097,Sahar Pharmacy,67247,Qasimia - behind Al Dewan Al Amere Sharjah United Arab Emirates,2023-6-3 13-12-59,0,0,0,0
2300130,si,7/22/2023,44280001,VAT Output Tax Payable,-3202,Qasimia - behind Al Dewan Al Amere Sharjah United Arab Emirates,2023-6-3 13-12-59,0,0,0,0
2300130,si,7/22/2023,70120001,Credit Sales,-64045,Qasimia - behind Al Dewan Al Amere Sharjah United Arab Emirates,2023-6-3 13-12-59,0,0,0,0
2300131,si,7/21/2023,22310102,Health & Aesthetic Medical Center,34729,Buheira Corniche - Sharjah United Arab Emirates,2023-6-3 13-13-51,0,0,0,0
2300131,si,7/21/2023,44280001,VAT Output Tax Payable,-1654,Buheira Corniche - Sharjah United Arab Emirates,2023-6-3 13-13-51,0,0,0,0
2300131,si,7/21/2023,70120001,Credit Sales,-33075,Buheira Corniche - Sharjah United Arab Emirates,2023-6-3 13-13-51,0,0,0,0
2300132,si,6/15/2023,22310133,Al Samnan Clinic,19278,Deod Leaser and G5 Slimming Applicators to Al Samnan Clinic,2023-6-3 13-14-3,0,0,0,0
2300132,si,6/15/2023,44280001,VAT Output Tax Payable,-918,Deod Leaser and G5 Slimming Applicators to Al Samnan Clinic,2023-6-3 13-14-3,0,0,0,0
2300132,si,6/15/2023,70120001,Credit Sales,-18360,Deod Leaser and G5 Slimming Applicators to Al Samnan Clinic,2023-6-3 13-14-3,0,0,0,0
2300133,si,7/12/2023,22310029,Al Jameya Pharmacy,61950,Jumia and Konmision to Al Jameya Pharmacy,2023-6-3 13-14-20,0,0,0,0
2300133,si,7/12/2023,44280001,VAT Output Tax Payable,-2950,Jumia and Konmision to Al Jameya Pharmacy,2023-6-3 13-14-20,0,0,0,0
2300133,si,7/12/2023,70120001,Credit Sales,-59000,Jumia and Konmision to Al Jameya Pharmacy,2023-6-3 13-14-20,0,0,0,0
2300134,si,6/28/2023,22310055,Al Noor Pharmacy,52185,Portable Diode Laser Hair Removal Equipment to Al Noor Pharmacy,2023-6-3 13-14-54,0,0,0,0
2300134,si,6/28/2023,44280001,VAT Output Tax Payable,-2485,Portable Diode Laser Hair Removal Equipment to Al Noor Pharmacy,2023-6-3 13-14-54,0,0,0,0
2300134,si,6/28/2023,70120001,Credit Sales,-49700,Portable Diode Laser Hair Removal Equipment to Al Noor Pharmacy,2023-6-3 13-14-54,0,0,0,0
2300135,si,7/17/2023,22310093,Women's Medical Center (Dr. Ameena),13314,SPA Slim & SVTA Radio Hand Pice 1 to Women's Medical Center (Dr. Ameena),2023-6-3 13-15-7,0,0,0,0
2300135,si,7/17/2023,44280001,VAT Output Tax Payable,-634,SPA Slim & SVTA Radio Hand Pice 1 to Women's Medical Center (Dr. Ameena),2023-6-3 13-15-7,0,0,0,0
2300135,si,7/17/2023,70120001,Credit Sales,-12680,SPA Slim & SVTA Radio Hand Pice 1 to Women's Medical Center (Dr. Ameena),2023-6-3 13-15-7,0,0,0,0
2300136,si,7/14/2023,22310102,Health &amp; Aesthetic Medical Center,110775,VCA Laser & VCA Leaser Hand Piece to Health &amp; Aesthetic Medical Center,2023-6-3 13-15-22,0,0,0,0
2300136,si,7/14/2023,44280001,VAT Output Tax Payable,-5275,VCA Laser & VCA Leaser Hand Piece to Health &amp; Aesthetic Medical Center,2023-6-3 13-15-22,0,0,0,0
2300136,si,7/14/2023,70120001,Credit Sales,-105500,VCA Laser & VCA Leaser Hand Piece to Health &amp; Aesthetic Medical Center,2023-6-3 13-15-22,0,0,0,0
2300137,si,7/19/2023,22310093,Women's Medical Center (Dr. Ameena),6783,SVTA Radio Hand Pice 3 & 4 to Women's Medical Center (Dr. Ameena),2023-6-3 13-15-34,0,0,0,0
2300137,si,7/19/2023,44280001,VAT Output Tax Payable,-323,SVTA Radio Hand Pice 3 & 4 to Women's Medical Center (Dr. Ameena),2023-6-3 13-15-34,0,0,0,0
2300137,si,7/19/2023,70120001,Credit Sales,-6460,SVTA Radio Hand Pice 3 & 4 to Women's Medical Center (Dr. Ameena),2023-6-3 13-15-34,0,0,0,0
2300138,si,7/20/2023,22310182,Spaces Spa Center,114030,Hydra Fresh & Hydra-new & Jumia to Spaces Spa Center,2023-6-3 13-15-45,0,0,0,0
2300138,si,7/20/2023,44280001,VAT Output Tax Payable,-5430,Hydra Fresh & Hydra-new & Jumia to Spaces Spa Center,2023-6-3 13-15-45,0,0,0,0
2300138,si,7/20/2023,70120001,Credit Sales,-108600,Hydra Fresh & Hydra-new & Jumia to Spaces Spa Center,2023-6-3 13-15-45,0,0,0,0
2300139,si,8/13/2023,22310133,Al Samnan Clinic,7560,My Ultrasonic to Al Samnan Clinic,2023-6-3 13-16-5,0,0,0,0
2300139,si,8/13/2023,44280001,VAT Output Tax Payable,-360,My Ultrasonic to Al Samnan Clinic,2023-6-3 13-16-5,0,0,0,0
2300139,si,8/13/2023,70120001,Credit Sales,-7200,My Ultrasonic to Al Samnan Clinic,2023-6-3 13-16-5,0,0,0,0
2300140,si,7/22/2023,22310097,Sahar Pharmacy,75600,VCA Laser & VCA Leaser Hand Piece to Sahar Pharmacy,2023-6-3 13-16-19,0,0,0,0
2300140,si,7/22/2023,44280001,VAT Output Tax Payable,-3600,VCA Laser & VCA Leaser Hand Piece to Sahar Pharmacy,2023-6-3 13-16-19,0,0,0,0
2300140,si,7/22/2023,70120001,Credit Sales,-72000,VCA Laser & VCA Leaser Hand Piece to Sahar Pharmacy,2023-6-3 13-16-19,0,0,0,0
2300141,si,7/26/2023,22310029,Al Jameya Pharmacy,60533,Union Cooperative Society  Ghusais,2023-6-3 13-16-34,0,0,0,0
2300141,si,7/26/2023,44280001,VAT Output Tax Payable,-2883,Union Cooperative Society  Ghusais,2023-6-3 13-16-34,0,0,0,0
2300141,si,7/26/2023,70120001,Credit Sales,-57650,Union Cooperative Society  Ghusais,2023-6-3 13-16-34,0,0,0,0
2300142,si,8/21/2023,22310210,Al Burg Clinic,40835,Entrance 3  1st Floor Al Mazaya Center Dubai United Arab Emirates,2023-6-3 13-16-47,0,0,0,0
2300142,si,8/21/2023,44280001,VAT Output Tax Payable,-1945,Entrance 3  1st Floor Al Mazaya Center Dubai United Arab Emirates,2023-6-3 13-16-47,0,0,0,0
2300142,si,8/21/2023,70120001,Credit Sales,-38890,Entrance 3  1st Floor Al Mazaya Center Dubai United Arab Emirates,2023-6-3 13-16-47,0,0,0,0
2300143,si,8/16/2023,22310200,German Clinic FZ LLC,14490,Al Razi Bldg.#64 District 1 block A 2nd floor 2008 - DHCC Dubai U,2023-6-3 13-16-58,0,0,0,0
2300143,si,8/16/2023,44280001,VAT Output Tax Payable,-690,Al Razi Bldg.#64 District 1 block A 2nd floor 2008 - DHCC Dubai U,2023-6-3 13-16-58,0,0,0,0
2300143,si,8/16/2023,70120001,Credit Sales,-13800,Al Razi Bldg.#64 District 1 block A 2nd floor 2008 - DHCC Dubai U,2023-6-3 13-16-58,0,0,0,0
2300144,si,8/17/2023,22310280,Gulf Beauty Salon - Abu Dhabi,37800,Near Salam Furniture Old Airport Road Abu Dhabi United Arab Emirat,2023-6-3 13-17-8,0,0,0,0
2300144,si,8/17/2023,44280001,VAT Output Tax Payable,-1800,Near Salam Furniture Old Airport Road Abu Dhabi United Arab Emirat,2023-6-3 13-17-8,0,0,0,0
2300144,si,8/17/2023,70120001,Credit Sales,-36000,Near Salam Furniture Old Airport Road Abu Dhabi United Arab Emirat,2023-6-3 13-17-8,0,0,0,0
2300145,si,8/3/2023,22310286,Hamad Pharmacy,13419,Al Wasit Street Al Shaba Sharjah United Arab Emirates,2023-6-3 13-17-58,0,0,0,0
2300145,si,8/3/2023,44280001,VAT Output Tax Payable,-639,Al Wasit Street Al Shaba Sharjah United Arab Emirates,2023-6-3 13-17-58,0,0,0,0
2300145,si,8/3/2023,70120001,Credit Sales,-12780,Al Wasit Street Al Shaba Sharjah United Arab Emirates,2023-6-3 13-17-58,0,0,0,0
2300146,si,8/15/2023,22310269,Flora Beauty Spa,58086,Umm Ramool Rashidiya Dubai United Arab Emirates,2023-6-3 13-18-13,0,0,0,0
2300146,si,8/15/2023,44280001,VAT Output Tax Payable,-2766,Umm Ramool Rashidiya Dubai United Arab Emirates,2023-6-3 13-18-13,0,0,0,0
2300146,si,8/15/2023,70120001,Credit Sales,-55320,Umm Ramool Rashidiya Dubai United Arab Emirates,2023-6-3 13-18-13,0,0,0,0
2300147,si,8/16/2023,22310436,NADA Pharmacy,9954,Sharjah United Arab Emirates,2023-6-3 13-18-29,0,0,0,0
2300147,si,8/16/2023,44280001,VAT Output Tax Payable,-474,Sharjah United Arab Emirates,2023-6-3 13-18-29,0,0,0,0
2300147,si,8/16/2023,70120001,Credit Sales,-9480,Sharjah United Arab Emirates,2023-6-3 13-18-29,0,0,0,0
2300148,si,7/30/2023,22310646,American Hospital Dubai LLC,62664,Oud Metha Road Besides Our Own Model School Bur Dubai Dubai Unite,2023-6-3 13-18-48,0,0,0,0
2300148,si,7/30/2023,44280001,VAT Output Tax Payable,-2984,Oud Metha Road Besides Our Own Model School Bur Dubai Dubai Unite,2023-6-3 13-18-48,0,0,0,0
2300148,si,7/30/2023,70120001,Credit Sales,-59680,Oud Metha Road Besides Our Own Model School Bur Dubai Dubai Unite,2023-6-3 13-18-48,0,0,0,0
2300149,si,9/15/2023,22310789,Al Sharq Hospital,61950,Fujairah United Arab Emirates,2023-6-3 13-18-59,0,0,0,0
2300149,si,9/15/2023,44280001,VAT Output Tax Payable,-2950,Fujairah United Arab Emirates,2023-6-3 13-18-59,0,0,0,0
2300149,si,9/15/2023,70120001,Credit Sales,-59000,Fujairah United Arab Emirates,2023-6-3 13-18-59,0,0,0,0
2300150,si,8/6/2023,22310207,Delta Pharmacy,44310,Sharjah United Arab Emirates,2023-6-3 13-19-12,0,0,0,0
2300150,si,8/6/2023,44280001,VAT Output Tax Payable,-2110,Sharjah United Arab Emirates,2023-6-3 13-19-12,0,0,0,0
2300150,si,8/6/2023,70120001,Credit Sales,-42200,Sharjah United Arab Emirates,2023-6-3 13-19-12,0,0,0,0
2300151,si,8/17/2023,22310580,Al Qaser Medical Center,19425,Next to Millenium Hotel Al Buhairah Sharjah United Arab Emirates,2023-6-3 13-19-28,0,0,0,0
2300151,si,8/17/2023,44280001,VAT Output Tax Payable,-925,Next to Millenium Hotel Al Buhairah Sharjah United Arab Emirates,2023-6-3 13-19-28,0,0,0,0
2300151,si,8/17/2023,70120001,Credit Sales,-18500,Next to Millenium Hotel Al Buhairah Sharjah United Arab Emirates,2023-6-3 13-19-28,0,0,0,0
2300152,si,8/29/2023,22310802,Elite Medical Centre,45570,Jumeirah 1 Beach Road Dubai United Arab Emirates,2023-6-3 13-19-39,0,0,0,0
2300152,si,8/29/2023,44280001,VAT Output Tax Payable,-2170,Jumeirah 1 Beach Road Dubai United Arab Emirates,2023-6-3 13-19-39,0,0,0,0
2300152,si,8/29/2023,70120001,Credit Sales,-43400,Jumeirah 1 Beach Road Dubai United Arab Emirates,2023-6-3 13-19-39,0,0,0,0
2300153,si,9/15/2023,22310807,Aesthetica Clinic LLC,15624,Al Hamrain Center Dubai United Arab Emirates,2023-6-3 13-20-3,0,0,0,0
2300153,si,9/15/2023,44280001,VAT Output Tax Payable,-744,Al Hamrain Center Dubai United Arab Emirates,2023-6-3 13-20-3,0,0,0,0
2300153,si,9/15/2023,70120001,Credit Sales,-14880,Al Hamrain Center Dubai United Arab Emirates,2023-6-3 13-20-3,0,0,0,0
2300154,si,8/23/2023,22310776,Mafraq Hospital,37275,P.O. 2951 Abu Dhabi - United Arab Emirates,2023-6-3 13-20-14,0,0,0,0
2300154,si,8/23/2023,44280001,VAT Output Tax Payable,-1775,P.O. 2951 Abu Dhabi - United Arab Emirates,2023-6-3 13-20-14,0,0,0,0
2300154,si,8/23/2023,70120001,Credit Sales,-35500,P.O. 2951 Abu Dhabi - United Arab Emirates,2023-6-3 13-20-14,0,0,0,0
2300155,si,9/13/2023,22310873,Sera Beauty Lounge,12663,Business Central Tower Media City Dubai United Arab Emriates,2023-6-3 13-20-26,0,0,0,0
2300155,si,9/13/2023,44280001,VAT Output Tax Payable,-603,Business Central Tower Media City Dubai United Arab Emriates,2023-6-3 13-20-26,0,0,0,0
2300155,si,9/13/2023,70120001,Credit Sales,-12060,Business Central Tower Media City Dubai United Arab Emriates,2023-6-3 13-20-26,0,0,0,0
2300156,si,9/10/2023,22311027,Visage Pharmacy,110775,Corniche Road Abudhabi,2023-6-3 13-20-42,0,0,0,0
2300156,si,9/10/2023,44280001,VAT Output Tax Payable,-5275,Corniche Road Abudhabi,2023-6-3 13-20-42,0,0,0,0
2300156,si,9/10/2023,70120001,Credit Sales,-105500,Corniche Road Abudhabi,2023-6-3 13-20-42,0,0,0,0
2300157,si,8/30/2023,22310888,Heavenly Spa,57750,Dora Bay G Level Opposite Sheraton - JBR Dubai United Arab Emirate,2023-6-3 13-21-0,0,0,0,0
2300157,si,8/30/2023,44280001,VAT Output Tax Payable,-2750,Dora Bay G Level Opposite Sheraton - JBR Dubai United Arab Emirate,2023-6-3 13-21-0,0,0,0,0
2300157,si,8/30/2023,70120001,Credit Sales,-55000,Dora Bay G Level Opposite Sheraton - JBR Dubai United Arab Emirate,2023-6-3 13-21-0,0,0,0,0
2300158,si,9/9/2023,22311134,Al Dar Medical Center,114030,FujirahkhorfkanCornish area,2023-6-3 13-21-13,0,0,0,0
2300158,si,9/9/2023,44280001,VAT Output Tax Payable,-5430,FujirahkhorfkanCornish area,2023-6-3 13-21-13,0,0,0,0
2300158,si,9/9/2023,70120001,Credit Sales,-108600,FujirahkhorfkanCornish area,2023-6-3 13-21-13,0,0,0,0
2300159,si,9/12/2023,22311052,Top Medical Group,10658,Dubai,2023-6-3 13-21-25,0,0,0,0
2300159,si,9/12/2023,44280001,VAT Output Tax Payable,-508,Dubai,2023-6-3 13-21-25,0,0,0,0
2300159,si,9/12/2023,70120001,Credit Sales,-10150,Dubai,2023-6-3 13-21-25,0,0,0,0
2300160,si,9/15/2023,22310827,Al Soor Pharmacy LLC,25662,Al Soor Area opposite King Faisal Area Mosque Sharjah United Arab E,2023-6-3 13-21-35,0,0,0,0
2300160,si,9/15/2023,44280001,VAT Output Tax Payable,-1222,Al Soor Area opposite King Faisal Area Mosque Sharjah United Arab E,2023-6-3 13-21-35,0,0,0,0
2300160,si,9/15/2023,70120001,Credit Sales,-24440,Al Soor Area opposite King Faisal Area Mosque Sharjah United Arab E,2023-6-3 13-21-35,0,0,0,0
2300161,si,8/29/2023,22311242,ICON CLINIC LLC,69090,Dr. Abeer Sawwaf Abudhabi,2023-6-3 13-21-50,0,0,0,0
2300161,si,8/29/2023,44280001,VAT Output Tax Payable,-3290,Dr. Abeer Sawwaf Abudhabi,2023-6-3 13-21-50,0,0,0,0
2300161,si,8/29/2023,70120001,Credit Sales,-65800,Dr. Abeer Sawwaf Abudhabi,2023-6-3 13-21-50,0,0,0,0
2300162,si,9/12/2023,22311066,American European Medical Center,17850,American European Medical Center-Abudhabi,2023-6-3 13-22-2,0,0,0,0
2300162,si,9/12/2023,44280001,VAT Output Tax Payable,-850,American European Medical Center-Abudhabi,2023-6-3 13-22-2,0,0,0,0
2300162,si,9/12/2023,70120001,Credit Sales,-17000,American European Medical Center-Abudhabi,2023-6-3 13-22-2,0,0,0,0
2300163,si,9/13/2023,22311163,Health Point Hospital LLC,68723,Zayed Sports City Airportroad Abudhabi,2023-6-3 13-22-11,0,0,0,0
2300163,si,9/13/2023,44280001,VAT Output Tax Payable,-3273,Zayed Sports City Airportroad Abudhabi,2023-6-3 13-22-11,0,0,0,0
2300163,si,9/13/2023,70120001,Credit Sales,-65450,Zayed Sports City Airportroad Abudhabi,2023-6-3 13-22-11,0,0,0,0
2300164,si,9/12/2023,22310916,Alexandria Pharmacy,75600,Nahda 2 Dubai United Arab Emirates,2023-6-3 13-22-20,0,0,0,0
2300164,si,9/12/2023,44280001,VAT Output Tax Payable,-3600,Nahda 2 Dubai United Arab Emirates,2023-6-3 13-22-20,0,0,0,0
2300164,si,9/12/2023,70120001,Credit Sales,-72000,Nahda 2 Dubai United Arab Emirates,2023-6-3 13-22-20,0,0,0,0
2300165,si,8/31/2023,22311863,Beverly Hills Speciality Center LLC,35070,"Al walid Khalid Bin Khadim Bldg,",2023-6-3 13-22-32,0,0,0,0
2300165,si,8/31/2023,44280001,VAT Output Tax Payable,-1670,"Al walid Khalid Bin Khadim Bldg,",2023-6-3 13-22-32,0,0,0,0
2300165,si,8/31/2023,70120001,Credit Sales,-33400,"Al walid Khalid Bin Khadim Bldg,",2023-6-3 13-22-32,0,0,0,0
2300166,si,9/14/2023,22311664,Unicare Clinic,42000,23 North Wing BurJuman Centre Sheik Khalifa Bin,2023-6-3 13-22-55,0,0,0,0
2300166,si,9/14/2023,44280001,VAT Output Tax Payable,-2000,23 North Wing BurJuman Centre Sheik Khalifa Bin,2023-6-3 13-22-55,0,0,0,0
2300166,si,9/14/2023,70120001,Credit Sales,-40000,23 North Wing BurJuman Centre Sheik Khalifa Bin,2023-6-3 13-22-55,0,0,0,0
2300167,si,8/30/2023,22311663,Zulekha Hospital LLC,81900,"Al Qusais road,",2023-6-3 13-23-9,0,0,0,0
2300167,si,8/30/2023,44280001,VAT Output Tax Payable,-3900,"Al Qusais road,",2023-6-3 13-23-9,0,0,0,0
2300167,si,8/30/2023,70120001,Credit Sales,-78000,"Al Qusais road,",2023-6-3 13-23-9,0,0,0,0
2300168,si,9/13/2023,22311809,Carmen Beauty Salon,10080,"khalidiya street,",2023-6-3 13-23-20,0,0,0,0
2300168,si,9/13/2023,44280001,VAT Output Tax Payable,-480,"khalidiya street,",2023-6-3 13-23-20,0,0,0,0
2300168,si,9/13/2023,70120001,Credit Sales,-9600,"khalidiya street,",2023-6-3 13-23-20,0,0,0,0
2300169,si,8/30/2023,22311998,Acacia Medical Center,71127,"Villa No 15, Al Karamah Street",2023-6-3 13-23-32,0,0,0,0
2300169,si,8/30/2023,44280001,VAT Output Tax Payable,-3387,"Villa No 15, Al Karamah Street",2023-6-3 13-23-32,0,0,0,0
2300169,si,8/30/2023,70120001,Credit Sales,-67740,"Villa No 15, Al Karamah Street",2023-6-3 13-23-32,0,0,0,0
2300170,si,8/2/2023,22311988,Glamour Care Clinics LLC,24570,"Villa 813, Jumeirah Beach Road,",2023-6-3 13-23-44,0,0,0,0
2300170,si,8/2/2023,44280001,VAT Output Tax Payable,-1170,"Villa 813, Jumeirah Beach Road,",2023-6-3 13-23-44,0,0,0,0
2300170,si,8/2/2023,70120001,Credit Sales,-23400,"Villa 813, Jumeirah Beach Road,",2023-6-3 13-23-44,0,0,0,0
2300171,si,9/16/2023,22310029,Al Jameya Pharmacy,82362,Microneedling RF and RF Fractional Laser to Al Jameya Pharmacy,2023-6-3 13-23-58,0,0,0,0
2300171,si,9/16/2023,44280001,VAT Output Tax Payable,-3922,Microneedling RF and RF Fractional Laser to Al Jameya Pharmacy,2023-6-3 13-23-58,0,0,0,0
2300171,si,9/16/2023,70120001,Credit Sales,-78440,Microneedling RF and RF Fractional Laser to Al Jameya Pharmacy,2023-6-3 13-23-58,0,0,0,0
2300172,si,9/27/2023,22310097,Sahar Pharmacy,17094,RF Fractional CO2 Laser Handpiece and Accessories to Sahar Pharmacy,2023-6-3 13-24-10,0,0,0,0
2300172,si,9/27/2023,44280001,VAT Output Tax Payable,-814,RF Fractional CO2 Laser Handpiece and Accessories to Sahar Pharmacy,2023-6-3 13-24-10,0,0,0,0
2300172,si,9/27/2023,70120001,Credit Sales,-16280,RF Fractional CO2 Laser Handpiece and Accessories to Sahar Pharmacy,2023-6-3 13-24-10,0,0,0,0
2300173,si,8/10/2023,22310747,Marjan Beauty Saloon JLT,102900,Shop# 6 Saba Tower 1 Jumeirah Lakes Towers Dubai United Arab Emir,2023-6-3 13-24-26,0,0,0,0
2300173,si,8/10/2023,44280001,VAT Output Tax Payable,-4900,Shop# 6 Saba Tower 1 Jumeirah Lakes Towers Dubai United Arab Emir,2023-6-3 13-24-26,0,0,0,0
2300173,si,8/10/2023,70120001,Credit Sales,-98000,Shop# 6 Saba Tower 1 Jumeirah Lakes Towers Dubai United Arab Emir,2023-6-3 13-24-26,0,0,0,0
2300174,si,9/21/2023,22310029,Al Jameya Pharmacy,77537,Deod Leaserto Al Jameya Pharmacy,2023-6-3 13-24-35,0,0,0,0
2300174,si,9/21/2023,44280001,VAT Output Tax Payable,-3692,Deod Leaserto Al Jameya Pharmacy,2023-6-3 13-24-35,0,0,0,0
2300174,si,9/21/2023,70120001,Credit Sales,-73845,Deod Leaserto Al Jameya Pharmacy,2023-6-3 13-24-35,0,0,0,0
2300175,si,9/17/2023,22310055,Al Noor Pharmacy,98805,RF Fractional CO2 Laser and Handpiece to Al Noor Pharmacy,2023-6-3 13-24-45,0,0,0,0
2300175,si,9/17/2023,44280001,VAT Output Tax Payable,-4705,RF Fractional CO2 Laser and Handpiece to Al Noor Pharmacy,2023-6-3 13-24-45,0,0,0,0
2300175,si,9/17/2023,70120001,Credit Sales,-94100,RF Fractional CO2 Laser and Handpiece to Al Noor Pharmacy,2023-6-3 13-24-45,0,0,0,0
2300176,si,8/22/2023,22310131,Ali Bin Ali Medical,18480,Doha Qatar,2023-6-3 13-24-54,0,0,0,0
2300176,si,8/22/2023,44280001,VAT Output Tax Payable,-880,Doha Qatar,2023-6-3 13-24-54,0,0,0,0
2300176,si,8/22/2023,70120001,Credit Sales,-17600,Doha Qatar,2023-6-3 13-24-54,0,0,0,0
2300177,si,7/25/2023,22310252,Faith Pharmacy,22218,Naif Road Near Al Futtaim Mosque Deira Dubai United Arab Emirates,2023-6-3 13-25-4,0,0,0,0
2300177,si,7/25/2023,44280001,VAT Output Tax Payable,-1058,Naif Road Near Al Futtaim Mosque Deira Dubai United Arab Emirates,2023-6-3 13-25-4,0,0,0,0
2300177,si,7/25/2023,70120001,Credit Sales,-21160,Naif Road Near Al Futtaim Mosque Deira Dubai United Arab Emirates,2023-6-3 13-25-4,0,0,0,0
2300178,si,8/23/2023,22310182,Spaces Spa Center,29862,Oasis Center Dubai United Arab Emirates,2023-6-3 13-25-32,0,0,0,0
2300178,si,8/23/2023,44280001,VAT Output Tax Payable,-1422,Oasis Center Dubai United Arab Emirates,2023-6-3 13-25-32,0,0,0,0
2300178,si,8/23/2023,70120001,Credit Sales,-28440,Oasis Center Dubai United Arab Emirates,2023-6-3 13-25-32,0,0,0,0
2300179,si,8/2/2023,22310701,Grace Medical Centre,142800,26th street Abu Dhabi United Arab Emirates,2023-6-3 13-25-44,0,0,0,0
2300179,si,8/2/2023,44280001,VAT Output Tax Payable,-6800,26th street Abu Dhabi United Arab Emirates,2023-6-3 13-25-44,0,0,0,0
2300179,si,8/2/2023,70120001,Credit Sales,-136000,26th street Abu Dhabi United Arab Emirates,2023-6-3 13-25-44,0,0,0,0
2300180,si,10/13/2023,22310182,Spaces Spa Center,42761,Microneedling RF & HandPiece to Spaces Spa Center,2023-6-3 13-25-59,0,0,0,0
2300180,si,10/13/2023,44280001,VAT Output Tax Payable,-2036,Microneedling RF & HandPiece to Spaces Spa Center,2023-6-3 13-25-59,0,0,0,0
2300180,si,10/13/2023,70120001,Credit Sales,-40725,Microneedling RF & HandPiece to Spaces Spa Center,2023-6-3 13-25-59,0,0,0,0
2300181,si,10/2/2023,22310131,Ali Bin Ali Medical,75915,Crio Lipo & DeodLeaser Hand Piece to Ali Bin Ali Medical,2023-6-3 13-26-44,0,0,0,0
2300181,si,10/2/2023,44280001,VAT Output Tax Payable,-3615,Crio Lipo & DeodLeaser Hand Piece to Ali Bin Ali Medical,2023-6-3 13-26-44,0,0,0,0
2300181,si,10/2/2023,70120001,Credit Sales,-72300,Crio Lipo & DeodLeaser Hand Piece to Ali Bin Ali Medical,2023-6-3 13-26-44,0,0,0,0
2300182,si,9/23/2023,22310133,Al Samnan Clinic,35448,Deod Leaser and G5 Slimming Applicators to Al Samnan Clinic,2023-6-3 13-27-3,0,0,0,0
2300182,si,9/23/2023,44280001,VAT Output Tax Payable,-1688,Deod Leaser and G5 Slimming Applicators to Al Samnan Clinic,2023-6-3 13-27-3,0,0,0,0
