id,siRef,sno,itmCod,desc,qty,price,disc,tot,vat,traDate,action,unique,siDat,cusCode,cusName,spCode,spCName,dlRef,Sales,wac,supplier
2300237,2300237,1,10004001,RF Fractional CO2 Laser - Handpiece,1,7700,700,7350.0,350.0,2023-6-3 13-41-9,,2300238 10004001,2023-12-13,22310200.0,German Clinic FZ LLC,418.0,Lucero Jackson Riconose,2300238,7000.0,5756.578947,Skin for Life LLC
2300237,2300237,2,10004002,RF Fractional CO2 Laser - Accessories,7,1400,1600,8610.0,410.0,2023-6-3 13-41-9,,2300238 10004002,2023-12-13,22310200.0,German Clinic FZ LLC,418.0,Lucero Jackson Riconose,2300238,8200.0,6743.421053,Skin for Life LLC
2300238,2300238,1,10009000,G5 Slimming,1,51800,3800,50400.0,2400.0,2023-6-3 13-41-40,,2300239 10009000,2023-11-28,22310701.0,Grace Medical Centre,1138.0,Jessie Tolntion Matitu,2300239,48000.0,36705.88235,G5  and Co LLC
2300238,2300238,2,10009001,G5 Slimming Applicators,3,2800,1400,7350.0,350.0,2023-6-3 13-41-40,,2300239 10009001,2023-11-28,22310701.0,Grace Medical Centre,1138.0,Jessie Tolntion Matitu,2300239,7000.0,5352.941176,G5  and Co LLC
2300238,2300238,3,10010000,Hiemt A,1,85400,4400,85050.0,4050.0,2023-6-3 13-41-40,,2300239 10010000,2023-11-28,22310701.0,Grace Medical Centre,1138.0,Jessie Tolntion Matitu,2300239,81000.0,61941.17647,Hiemt and Co LLC
2300239,2300239,1,10011000,Hydra Fresh,1,74200,13000,64260.0,3060.0,2023-6-3 13-41-54,,2300240 10011000,2023-12-10,22310747.0,Marjan Beauty Saloon JLT,370.0,Ariel Abapo Naciogoyo,2300240,61200.0,50672.02572,Hydra and Co LLC
2300239,2300239,2,10013000,Jumia,2,25200,5200,47460.0,2260.0,2023-6-3 13-41-54,,2300240 10013000,2023-12-10,22310747.0,Marjan Beauty Saloon JLT,370.0,Ariel Abapo Naciogoyo,2300240,45200.0,37424.4373,Jumia and Co LLC
2300239,2300239,3,10016000,My Ultrasonic,2,9800,1600,18900.0,900.0,2023-6-3 13-41-54,,2300240 10016000,2023-12-10,22310747.0,Marjan Beauty Saloon JLT,370.0,Ariel Abapo Naciogoyo,2300240,18000.0,14903.53698,Ultrasonic and Co LLC
2300240,2300240,1,10008001,DeodLeaser Hand Piece,4,2100,300,8505.0,405.0,2023-6-3 13-42-7,,2300241 10008001,2023-12-19,22310776.0,Mafraq Hospital,365.0,Allen Joseph Anora,2300241,8100.0,6388.732394,Deod and Co LLC
2300240,2300240,2,10008000,DeodLeaser,2,15400,3400,28770.0,1370.0,2023-6-3 13-42-7,,2300241 10008000,2023-12-19,22310776.0,Mafraq Hospital,365.0,Allen Joseph Anora,2300241,27400.0,21611.26761,Deod and Co LLC
2300241,2300241,1,10013000,Jumia,1,25200,2200,24150.0,1150.0,2023-6-3 13-42-19,,2300242 10013000,2023-12-31,22310789.0,Al Sharq Hospital,418.0,Lucero Jackson Riconose,2300242,23000.0,17932.20339,Jumia and Co LLC
2300241,2300241,2,10014000,Konmision,1,39200,3200,37800.0,1800.0,2023-6-3 13-42-19,,2300242 10014000,2023-12-31,22310789.0,Al Sharq Hospital,418.0,Lucero Jackson Riconose,2300242,36000.0,28067.79661,Konmision and Co LLC
2300242,2300242,1,10018003,SVTA Radio Hand Pice 3,3,1960,880,5250.0,250.0,2023-6-3 13-42-31,,2300243 10018003,2023-12-31,22310873.0,Sera Beauty Lounge,370.0,Ariel Abapo Naciogoyo,2300243,5000.0,3854.466859,SPA and Co LLC
2300242,2300242,2,10018004,SVTA Radio Hand Pice 4,5,1820,220,9324.0,444.0,2023-6-3 13-42-31,,2300243 10018004,2023-12-31,22310873.0,Sera Beauty Lounge,370.0,Ariel Abapo Naciogoyo,2300243,8880.0,6845.533141,SPA and Co LLC
2300243,2300243,1,10012000,Hydra-new,1,16800,280,17346.0,826.0,2023-6-3 13-42-42,,2300244 10012000,2023-12-23,22310269.0,Flora Beauty Spa,366.0,Franco Viola Parota,2300244,16520.0,12866.04361,Hydra and Co LLC
2300243,2300243,2,10013000,Jumia,1,25200,3200,23100.0,1100.0,2023-6-3 13-42-42,,2300244 10013000,2023-12-23,22310269.0,Flora Beauty Spa,366.0,Franco Viola Parota,2300244,22000.0,17133.95639,Jumia and Co LLC
2300244,2300244,1,10018005,SVTA Radio Hand Pice 5,4,2240,240,9156.0,436.0,2023-6-3 13-42-51,,2300245 10018005,2023-12-10,22310436.0,NADA Pharmacy,994.0,Michael Cadiang Manza,2300245,8720.0,7291.467577,SPA and Co LLC
2300244,2300244,2,10018006,SVTA Radio Hand Pice 6,2,2380,1760,3150.0,150.0,2023-6-3 13-42-51,,2300245 10018006,2023-12-10,22310436.0,NADA Pharmacy,994.0,Michael Cadiang Manza,2300245,3000.0,2508.532423,SPA and Co LLC
2300245,2300245,1,10001000,Microneedling RF,1,31465,2465,30450.0,1450.0,2023-6-3 13-43-8,,2300246 10001000,2023-12-12,22310280.0,Gulf Beauty Salon - Abu Dhabi,709.0,Jinu Ambadan Jose,2300246,29000.0,23542.36111,Adss Laser Co
2300245,2300245,2,10001001,Microneedling RF - HandPiece,2,4725,2450,7350.0,350.0,2023-6-3 13-43-8,,2300246 10001001,2023-12-12,22310280.0,Gulf Beauty Salon - Abu Dhabi,709.0,Jinu Ambadan Jose,2300246,7000.0,5682.638889,Adss Laser Co
2300246,2300246,1,10018001,SVTA Radio Hand Pice 1,3,1680,360,4914.0,234.0,2023-6-3 13-43-20,,2300247 10018001,2023-11-24,22310286.0,Hamad Pharmacy,370.0,Ariel Abapo Naciogoyo,2300247,4680.0,3515.492958,SPA and Co LLC
2300246,2300246,2,10018002,SVTA Radio Hand Pice 2,4,2100,300,8505.0,405.0,2023-6-3 13-43-20,,2300247 10018002,2023-11-24,22310286.0,Hamad Pharmacy,370.0,Ariel Abapo Naciogoyo,2300247,8100.0,6084.507042,SPA and Co LLC
2300247,2300247,1,10019000,VCA Laser,1,39200,3200,37800.0,1800.0,2023-6-3 13-43-32,,2300248 10019000,2023-12-30,22310916.0,Alexandria Pharmacy,415.0,Tampos Antonio Magalona,2300248,36000.0,29500.0,VCA and Co LLC
2300247,2300247,2,10019001,VCA Leaser Hand Piece,1,40000,4000,37800.0,1800.0,2023-6-3 13-43-32,,2300248 10019001,2023-12-30,22310916.0,Alexandria Pharmacy,415.0,Tampos Antonio Magalona,2300248,36000.0,29500.0,VCA and Co LLC
2300248,2300248,1,10019000,VCA Laser,1,39200,6200,34650.0,1650.0,2023-6-3 13-43-42,,2300249 10019000,2023-12-31,22311027.0,Visage Pharmacy,329.0,Sanjay Kumar Mandal,2300249,33000.0,28151.65877,VCA and Co LLC
2300248,2300248,2,10019001,VCA Leaser Hand Piece,2,40000,7500,76125.0,3625.0,2023-6-3 13-43-42,,2300249 10019001,2023-12-31,22311027.0,Visage Pharmacy,329.0,Sanjay Kumar Mandal,2300249,72500.0,61848.34123,VCA and Co LLC
2300249,2300249,1,10016000,My Ultrasonic,2,9800,2600,17850.0,850.0,2023-6-3 13-43-54,,2300250 10016000,2023-12-31,22311066.0,American European Medical Center,598.0,Allen Madrid Gomez,2300250,17000.0,14000.0,Ultrasonic and Co LLC
2300250,2300250,1,10015000,Mickcara,1,43400,4400,40950.0,1950.0,2023-6-3 13-44-4,,2300251 10015000,2023-12-28,22310888.0,Heavenly Spa,415.0,Tampos Antonio Magalona,2300251,39000.0,31909.09091,Mickcara and Co LLC
2300250,2300250,2,10016000,My Ultrasonic,2,9800,3600,16800.0,800.0,2023-6-3 13-44-4,,2300251 10016000,2023-12-28,22310888.0,Heavenly Spa,415.0,Tampos Antonio Magalona,2300251,16000.0,13090.90909,Ultrasonic and Co LLC
2300251,2300251,1,10008001,DeodLeaser Hand Piece,5,2100,350,10657.5,507.5,2023-6-3 13-44-16,,2300253 10008001,2023-12-30,22311052.0,Top Medical Group,418.0,Lucero Jackson Riconose,2300253,10150.0,7500.0,Deod and Co LLC
2300252,2300252,1,10011000,Hydra Fresh,2,74200,15400,139650.0,6650.0,2023-6-3 13-44-25,,2300252 10011000,2023-12-31,22311134.0,Al Dar Medical Center,709.0,Jinu Ambadan Jose,2300252,133000.0,108963.8554,Hydra and Co LLC
2300252,2300252,2,10012000,Hydra-new,1,16800,3800,13650.0,650.0,2023-6-3 13-44-25,,2300252 10012000,2023-12-31,22311134.0,Al Dar Medical Center,709.0,Jinu Ambadan Jose,2300252,13000.0,10650.60241,Hydra and Co LLC
2300252,2300252,3,10013000,Jumia,1,25200,5200,21000.0,1000.0,2023-6-3 13-44-25,,2300252 10013000,2023-12-31,22311134.0,Al Dar Medical Center,709.0,Jinu Ambadan Jose,2300252,20000.0,16385.54217,Jumia and Co LLC
2300253,2300253,1,10019000,VCA Laser,2,39200,9400,72450.0,3450.0,2023-6-3 13-44-40,,2300254 10019000,2023-12-26,22311242.0,ICON CLINIC LLC,894.0,Dev Kumar Rai,2300254,69000.0,57171.42857,VCA and Co LLC
2300253,2300253,2,10019001,VCA Leaser Hand Piece,1,40000,4000,37800.0,1800.0,2023-6-3 13-44-40,,2300254 10019001,2023-12-26,22311242.0,ICON CLINIC LLC,894.0,Dev Kumar Rai,2300254,36000.0,29828.57143,VCA and Co LLC
2300254,2300254,1,10018003,SVTA Radio Hand Pice 3,2,1960,1880,2142.0,102.0,2023-6-3 13-44-54,,2300255 10018003,2023-12-13,22310341.0,Kaya Trading,894.0,Dev Kumar Rai,2300255,2040.0,1903.62117,SPA and Co LLC
2300254,2300254,2,10018004,SVTA Radio Hand Pice 4,3,1820,320,5397.0,257.0,2023-6-3 13-44-54,,2300255 10018004,2023-12-13,22310341.0,Kaya Trading,894.0,Dev Kumar Rai,2300255,5140.0,4796.37883,SPA and Co LLC
2300255,2300255,1,10001000,Microneedling RF,1,31465,3465,29400.0,1400.0,2023-6-3 13-45-4,,2300256 10001000,2023-12-30,22311664.0,Unicare Clinic,994.0,Michael Cadiang Manza,2300256,28000.0,23197.7321,Adss Laser Co
2300255,2300255,2,10001001,Microneedling RF - HandPiece,2,4725,2175,7638.75,363.75,2023-6-3 13-45-4,,2300256 10001001,2023-12-30,22311664.0,Unicare Clinic,994.0,Michael Cadiang Manza,2300256,7275.0,6027.267895,Adss Laser Co
2300256,2300256,1,10004000,RF Fractional CO2 Laser,1,81900,3900,81900.0,3900.0,2023-6-3 13-45-17,,2300257 10004000,2023-12-27,22311663.0,Zulekha Hospital LLC,981.0,Raj Kumar Giri,2300257,78000.0,58500.0,Skin for Life LLC
2300257,2300257,1,10008000,DeodLeaser,1,15400,3400,12600.0,600.0,2023-6-3 13-45-30,,2300258 10008000,2023-12-23,22311863.0,Beverly Hills Speciality Center LLC,1098.0,Joyson Joseph Kalaparambath,2300258,12000.0,10333.33333,Deod and Co LLC
2300257,2300257,2,10008001,DeodLeaser Hand Piece,3,2100,300,6300.0,300.0,2023-6-3 13-45-30,,2300258 10008001,2023-12-23,22311863.0,Beverly Hills Speciality Center LLC,1098.0,Joyson Joseph Kalaparambath,2300258,6000.0,5166.666667,Deod and Co LLC
2300258,2300258,1,10008001,DeodLeaser Hand Piece,2,2100,300,4095.0,195.0,2023-6-3 13-45-42,,2300259 10008001,2023-12-09,22310439.0,NAS Medical,1008.0,Jalil Khadim Hussain,2300259,3900.0,3000.0,Deod and Co LLC
2300259,2300259,1,10003000,Portable Diode Laser Hair Removal Equipment,1,47180,6180,43050.0,2050.0,2023-6-3 13-45-53,,2300260 10003000,2023-12-11,22310802.0,Elite Medical Centre,366.0,Franco Viola Parota,2300260,41000.0,24673.21429,Adss Laser Co
2300259,2300259,2,10003001,Portable Diode Laser Hair Removal Equipment - Hand Piece,3,6300,3900,15750.0,750.0,2023-6-3 13-45-53,,2300260 10003001,2023-12-11,22310802.0,Elite Medical Centre,366.0,Franco Viola Parota,2300260,15000.0,9026.785714,Adss Laser Co
2300260,2300260,1,10018000,SVTA Radio,1,25200,4400,21840.0,1040.0,2023-6-3 13-46-7,,2300261 10018000,2023-11-26,22310646.0,American Hospital Dubai LLC,366.0,Franco Viola Parota,2300261,20800.0,15566.34304,SPA and Co LLC
2300260,2300260,2,10019000,VCA Laser,2,39200,320,81984.0,3904.0,2023-6-3 13-46-7,,2300261 10019000,2023-11-26,22310646.0,American Hospital Dubai LLC,366.0,Franco Viola Parota,2300261,78080.0,58433.65696,VCA and Co LLC
2300261,2300261,1,10007000,Crio Lipo,1,36400,3400,34650.0,1650.0,2023-6-3 13-46-18,,2300262 10007000,2023-11-28,22310298.0,HANI Pharmacy Abu Dhabi,894.0,Dev Kumar Rai,2300262,33000.0,26486.84211,Crio and Co LLC
2300261,2300261,2,10008001,DeodLeaser Hand Piece,3,2100,1300,5250.0,250.0,2023-6-3 13-46-18,,2300262 10008001,2023-11-28,22310298.0,HANI Pharmacy Abu Dhabi,894.0,Dev Kumar Rai,2300262,5000.0,4013.157895,Deod and Co LLC
2300262,2300262,1,10006000,Caviation Laser,1,24500,6000,19425.0,925.0,2023-6-3 13-46-31,,2300263 10006000,2023-12-01,22310580.0,Al Qaser Medical Center,1098.0,Joyson Joseph Kalaparambath,2300263,18500.0,17500.0,Caviation Laser Co
2300263,2300263,1,10019000,VCA Laser,1,39200,3200,37800.0,1800.0,2023-6-3 13-46-45,,2300264 10019000,2023-11-30,22310359.0,Life Pharmacy LLC,981.0,Raj Kumar Giri,2300264,36000.0,29500.0,VCA and Co LLC
2300263,2300263,2,10019001,VCA Leaser Hand Piece,1,40000,4000,37800.0,1800.0,2023-6-3 13-46-45,,2300264 10019001,2023-11-30,22310359.0,Life Pharmacy LLC,981.0,Raj Kumar Giri,2300264,36000.0,29500.0,VCA and Co LLC
2300264,2300264,1,10018001,SVTA Radio Hand Pice 1,5,1680,360,8442.0,402.0,2023-6-3 13-46-56,,2300265 10018001,2023-12-28,22310807.0,Aesthetica Clinic LLC,365.0,Allen Joseph Anora,2300265,8040.0,5950.657895,SPA and Co LLC
2300264,2300264,2,10018002,SVTA Radio Hand Pice 2,5,2100,300,10710.0,510.0,2023-6-3 13-46-56,,2300265 10018002,2023-12-28,22310807.0,Aesthetica Clinic LLC,365.0,Allen Joseph Anora,2300265,10200.0,7549.342105,SPA and Co LLC
2300265,2300265,1,10018004,SVTA Radio Hand Pice 4,5,1820,200,9345.0,445.0,2023-6-3 13-47-7,,2300266 10018004,2023-12-31,22311809.0,Carmen Beauty Salon,994.0,Michael Cadiang Manza,2300266,8900.0,6553.636364,SPA and Co LLC
2300265,2300265,2,10018005,SVTA Radio Hand Pice 5,1,2240,140,2205.0,105.0,2023-6-3 13-47-7,,2300266 10018005,2023-12-31,22311809.0,Carmen Beauty Salon,994.0,Michael Cadiang Manza,2300266,2100.0,1546.363636,SPA and Co LLC
2300266,2300266,1,10001000,Microneedling RF,1,31465,2465,30450.0,1450.0,2023-6-12 15-27-33,,2300061 10001000,2023-05-01,22310102.0,Health & Aesthetic Medical Center,370.0,Ariel Abapo Naciogoyo,2300061,29000.0,22421.2963,Adss Laser Co
2300266,2300266,2,10001001,Microneedling RF - HandPiece,2,4725,650,9240.0,440.0,2023-6-12 15-27-33,,2300061 10001001,2023-05-01,22310102.0,Health & Aesthetic Medical Center,370.0,Ariel Abapo Naciogoyo,2300061,8800.0,6803.703704,Adss Laser Co
2300267,2300267,1,10016000,My Ultrasonic,2,9800,1800,18690.0,890.0,2023-6-12 15-27-52,,2300270 10016000,2023-06-15,22311988.0,Glamour Care Clinics LLC,1138.0,Jessie Tolntion Matitu,2300270,17800.0,13939.75904,Ultrasonic and Co LLC
2300267,2300267,2,10017000,SPA Slim,2,8400,1400,16170.0,770.0,2023-6-12 15-27-52,,2300270 10017000,2023-06-15,22311988.0,Glamour Care Clinics LLC,1138.0,Jessie Tolntion Matitu,2300270,15400.0,12060.24096,SPA and Co LLC
2300268,2300268,1,10001000,Microneedling RF,1,31465,3510,29353.0,1398.0,2023-6-14 23-19-24,,2300271 10001000,2023-06-14,22310029.0,Al Jameya Pharmacy,345.0,Pune Pratap Pratap,2300271,27955.0,22475.0,Adss Laser Co
2300268,2300268,2,10002000,Diode Laser Hair Removal Device,2,51380,7898,99605.0,4743.0,2023-6-14 23-19-24,,2300271 10002000,2023-06-14,22310029.0,Al Jameya Pharmacy,345.0,Pune Pratap Pratap,2300271,94862.0,73400.0,Adss Laser Co
2300268,2300268,3,10004002,RF Fractional CO2 Laser - Accessories,1,1400,510,935.0,45.0,2023-6-14 23-19-24,,2300271 10004002,2023-06-14,22310029.0,Al Jameya Pharmacy,345.0,Pune Pratap Pratap,2300271,890.0,1000.0,Skin for Life LLC
